task_id	process	realtime	%cpu	rss	rchar	wchar	read_bytes	write_bytes	workdir	name
247	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG	1000	89.9	10248192	10709705	1003372	0	1011712	/storage/nf-core/exec/nextflow_workflow_tracer/work/f3/1668c5730673051eeebb23b577c12c	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T100_SE)
249	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS	2000	264.8	127565824	14763729	93755	0	118784	/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/435aab062750691dc34fe5afb7e0dd	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS
251	NFCORE_ATACSEQ:ATACSEQ:IGV	0	114.8	2908160	782755	16821	0	49152	/storage/nf-core/exec/nextflow_workflow_tracer/work/95/9766aba7622c01026a719c8ad17b1a	NFCORE_ATACSEQ:ATACSEQ:IGV
241	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:DESEQ2_QC	14000	182.3	725204992	71875140	248330	0	331776	/storage/nf-core/exec/nextflow_workflow_tracer/work/a2/93ab55193cc5905a57aa90f14bb408	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:DESEQ2_QC (consensus_peaks)
166	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT	53000	188.7	176279552	228522178	51005510	0	16416768	/storage/nf-core/exec/nextflow_workflow_tracer/work/67/23956ed4468dac480b2ccddaea83d6	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT (OSMOTIC_STRESS_T100_SE_REP1)
175	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT	52000	190.6	175456256	229793369	56133695	0	21540864	/storage/nf-core/exec/nextflow_workflow_tracer/work/39/3dcfcac3f02fb58e12a6244dcf1afa	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT (OSMOTIC_STRESS_T150_SE_REP1)
177	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT	55000	188.1	175894528	229729426	50095739	0	15491072	/storage/nf-core/exec/nextflow_workflow_tracer/work/47/c8178218ec314efbf8a19b0943aa4b	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT (OSMOTIC_STRESS_T100_SE_REP2)
167	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS	61000	191.7	180506624	234783494	59766390	0	19509248	/storage/nf-core/exec/nextflow_workflow_tracer/work/be/9b56b7bd72657dfa8a4855e6af7efc	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS (OSMOTIC_STRESS_T100_SE_REP1)
250	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:DESEQ2_QC	14000	136.8	709816320	71818165	163335	0	233472	/storage/nf-core/exec/nextflow_workflow_tracer/work/72/4c6e5cd0f86f5346cc2084194205e3	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:DESEQ2_QC (consensus_peaks)
252	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP	5000	100.3	244441088	30377420	2281118	0	2310144	/storage/nf-core/exec/nextflow_workflow_tracer/work/cb/fb52a71858e76b88c7d20d93fff7d9	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T100_SE_REP1)
178	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS	59000	190.1	179380224	235910597	58669201	0	18415616	/storage/nf-core/exec/nextflow_workflow_tracer/work/ec/0fed80c1a997e26858c5c7f7d8c128	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS (OSMOTIC_STRESS_T100_SE_REP2)
176	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS	61000	190.3	180424704	236474626	65872158	0	25624576	/storage/nf-core/exec/nextflow_workflow_tracer/work/f0/7633d37a56a1ebeef146a89633a5b5	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS (OSMOTIC_STRESS_T150_SE_REP1)
253	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE	1000	101.1	115646464	26969507	432813	0	446464	/storage/nf-core/exec/nextflow_workflow_tracer/work/03/339e2be135bf96b50890114dcb6f2a	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T100_SE_REP1)
256	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE	1000	101.0	115867648	26742198	433122	0	446464	/storage/nf-core/exec/nextflow_workflow_tracer/work/05/06694590b279f3fc9c4596fc930478	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T100_SE_REP2)
257	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE	2000	99.7	111886336	28281456	432186	0	446464	/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/21b8cd4c6badeb1e4ea902c0323dc2	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T150_SE_REP1)
255	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP	5000	100.5	145006592	30014511	2129507	0	2162688	/storage/nf-core/exec/nextflow_workflow_tracer/work/46/76ef3596ddde3a7a6189fa8d8845ba	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T100_SE_REP2)
258	NFCORE_ATACSEQ:ATACSEQ:CUSTOM_DUMPSOFTWAREVERSIONS	59	102.8	8384512	1028266	10317	0	20480	/storage/nf-core/exec/nextflow_workflow_tracer/work/1d/bec2a042119c14313345f0552f6cda	NFCORE_ATACSEQ:ATACSEQ:CUSTOM_DUMPSOFTWAREVERSIONS (1)
217	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT	51000	186.5	176467968	230660051	49778638	0	15183872	/storage/nf-core/exec/nextflow_workflow_tracer/work/10/c18bc97f5936475c690ea1a99988e7	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT (OSMOTIC_STRESS_T0_PE_REP1)
254	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP	6000	100.5	145137664	31184818	3389293	0	3428352	/storage/nf-core/exec/nextflow_workflow_tracer/work/2f/f68967c7dd5f08d4c402ff1d333d01	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T150_SE_REP1)
221	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT	51000	191.5	174518272	230789275	48917736	0	14323712	/storage/nf-core/exec/nextflow_workflow_tracer/work/3c/c7b56e5e4b2066f947d09c480bc2cc	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT (OSMOTIC_STRESS_T0_PE_REP2)
219	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS	58000	188.8	188424192	236963046	57249265	0	16994304	/storage/nf-core/exec/nextflow_workflow_tracer/work/19/973be0e0b4dda13103422359263abf	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS (OSMOTIC_STRESS_T0_PE_REP2)
260	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP	5000	99.8	178954240	30213956	2109270	0	2125824	/storage/nf-core/exec/nextflow_workflow_tracer/work/74/76f0fec5b3ca7f13d3d6c91b92b2f1	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T0_PE_REP2)
216	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS	63000	181.7	184332288	236903026	58300888	0	18055168	/storage/nf-core/exec/nextflow_workflow_tracer/work/5f/01ec06bc104001b12a26bb1530cd18	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS (OSMOTIC_STRESS_T0_PE_REP1)
228	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT	50000	188.4	173322240	226838260	56336626	0	21733376	/storage/nf-core/exec/nextflow_workflow_tracer/work/13/637f393041940f3c431faa24a450c0	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_REFERENCE_POINT (OSMOTIC_STRESS_T15_PE_REP1)
259	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP	5000	99.8	247803904	30189553	2286967	0	2306048	/storage/nf-core/exec/nextflow_workflow_tracer/work/43/ac7b666b00e9fb1ec418c98916972f	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T0_PE_REP1)
261	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE	1000	100.1	117587968	26460674	433362	0	446464	/storage/nf-core/exec/nextflow_workflow_tracer/work/c1/3e25e95728b0268f62192af50e7eb3	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T0_PE_REP2)
229	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS	59000	186.3	186253312	233489802	66066056	0	25837568	/storage/nf-core/exec/nextflow_workflow_tracer/work/ce/e5bde1eb3860da657b6ef1092394e9	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_COMPUTEMATRIX_SCALE_REGIONS (OSMOTIC_STRESS_T15_PE_REP1)
262	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE	1000	100.1	117321728	26534824	433269	0	446464	/storage/nf-core/exec/nextflow_workflow_tracer/work/67/05f0c3bc82accd0c03add7cc564255	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T0_PE_REP1)
263	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP	6000	100.2	280829952	31164016	3305935	0	3321856	/storage/nf-core/exec/nextflow_workflow_tracer/work/32/4012b5a91395d5fbafed28de0cc384	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTHEATMAP (OSMOTIC_STRESS_T15_PE_REP1)
264	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE	1000	99.6	114094080	27910320	432568	0	446464	/storage/nf-core/exec/nextflow_workflow_tracer/work/f0/f6b83744f0b439416375c1690b4c62	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BIGWIG_PLOT_DEEPTOOLS:DEEPTOOLS_PLOTPROFILE (OSMOTIC_STRESS_T15_PE_REP1)
265	NFCORE_ATACSEQ:ATACSEQ:MULTIQC	36394	283.4	229371904	4294653912	27507357	0	28991488	/storage/nf-core/exec/nextflow_workflow_tracer/work/48/6e62a74f2075383bfb523bc7133658	NFCORE_ATACSEQ:ATACSEQ:MULTIQC (1)
